ID,Prob1
100598, 0.15
100599, 0.22
100600, 0.05
100601, 0.30
100602, 0.14
100603, 0.40
100604, 0.43
100605, 0.12
100606, 0.57
100607, 0.28
100608, 0.31
100609, 0.21
100610, 0.81
100611, 0.48
100612, 0.16
100613, 0.13
100614, 0.25
100615, 0.56
100616, 0.59
100617, 0.27
100618, 0.27
100619, 0.16
100620, 0.15
100621, 0.42
100622, 0.48
100623, 0.20
100624, 0.61
100625, 0.24
100626, 0.48
100627, 0.22
100628, 0.18
100629, 0.35
100630, 0.16
100631, 0.38
100632, 0.04
100633, 0.01
100634, 0.04
100635, 0.70
100636, 0.16
100637, 0.38
100638, 0.82
100639, 0.98
100640, 0.21
100641, 0.42
100642, 0.08
100643, 0.94
100644, 0.06
100645, 0.46
100646, 0.68
100647, 0.18
100648, 0.84
100649, 0.35
100650, 0.12
100651, 0.32
100652, 0.48
100653, 0.03
100654, 0.98
100655, 0.48
100656, 0.28
100657, 0.76
100658, 0.07
100659, 0.21
100660, 0.45
100661, 0.63
100662, 0.10
100663, 0.18
100664, 0.71
100665, 0.58
100666, 0.21
100667, 0.40
100668, 0.73
100669, 0.24
100670, 0.77
100671, 0.63
100672, 0.14
100673, 0.26
100674, 0.26
100675, 0.11
100676, 0.11
100677, 0.98
100678, 0.33
100679, 0.37
100680, 0.47
100681, 0.14
100682, 0.53
100683, 0.08
100684, 0.91
100685, 0.13
100686, 0.58
100687, 0.31
100688, 0.24
100689, 0.06
100690, 0.52
100691, 0.16
100692, 0.18
100693, 0.47
100694, 0.46
100695, 0.34
100696, 0.27
100697, 0.79
100698, 0.87
100699, 0.29
100700, 0.64
100701, 0.28
100702, 0.22
100703, 0.08
100704, 0.09
100705, 0.06
100706, 0.15
100707, 0.48
100708, 0.39
100709, 0.19
100710, 0.02
100711, 0.17
100712, 0.32
100713, 0.03
100714, 0.65
100715, 0.03
100716, 0.07
100717, 0.39
100718, 0.17
100719, 0.41
100720, 0.31
100721, 0.60
100722, 0.81
100723, 0.35
100724, 0.96
100725, 0.43
100726, 0.24
100727, 0.01
100728, 0.14
100729, 0.53
100730, 0.27
100731, 0.29
100732, 0.18
100733, 0.38
100734, 0.14
100735, 0.42
100736, 0.03
100737, 0.25
100738, 0.21
100739, 0.31
100740, 0.62
100741, 0.06
100742, 0.16
100743, 0.67
100744, 0.87
100745, 0.08
100746, 0.22
100747, 0.22
100748, 0.41
100749, 0.27
100750, 0.19
100751, 0.14
100752, 0.34
100753, 0.12
100754, 0.10
100755, 0.07
100756, 0.60
100757, 0.31
100758, 0.63
100759, 0.20
100760, 0.65
100761, 0.13
100762, 0.45
100763, 0.15
100764, 0.52
100765, 0.45
100766, 0.15
100767, 0.76
100768, 0.17
100769, 0.50
100770, 0.09
100771, 0.12
100772, 0.15
100773, 0.38
100774, 0.09
100775, 0.11
100776, 0.08
100777, 0.21
100778, 0.01
100779, 0.38
100780, 0.16
100781, 0.05
100782, 0.69
100783, 0.56
100784, 0.46
100785, 0.80
100786, 0.15
100787, 0.24
100788, 0.30
100789, 0.32
100790, 0.72
100791, 0.49
100792, 0.25
100793, 0.17
100794, 0.18
100795, 0.43
100796, 0.60
100797, 0.19
100798, 0.74
100799, 0.66
100800, 0.44
100801, 0.40
100802, 0.10
100803, 0.16
100804, 0.29
100805, 0.74
100806, 0.15
100807, 0.02
100808, 0.32
100809, 0.57
100810, 0.19
100811, 0.36
100812, 0.13
100813, 0.10
100814, 0.19
100815, 0.06
100816, 0.69
100817, 0.11
100818, 0.69
100819, 0.06
100820, 0.41
100821, 0.55
100822, 0.07
100823, 0.05
100824, 0.27
100825, 0.40
100826, 0.01
100827, 0.09
100828, 0.27
100829, 0.53
100830, 0.84
100831, 0.63
100832, 0.02
100833, 0.03
100834, 0.15
100835, 0.42
100836, 0.18
100837, 0.09
100838, 0.87
100839, 0.00
100840, 0.23
100841, 0.21
100842, 0.10
100843, 0.23
100844, 0.08
100845, 0.79
100846, 0.71
100847, 0.18
100848, 0.31
100849, 0.54
100850, 0.36
100851, 0.19
100852, 0.40
100853, 0.11
100854, 0.06
100855, 0.61
100856, 0.30
100857, 0.40
100858, 0.75
100859, 0.21
100860, 0.61
100861, 0.53
100862, 0.81
100863, 0.05
100864, 0.70
100865, 0.10
100866, 0.39
100867, 0.78
100868, 0.80
100869, 0.84
100870, 0.12
100871, 0.22
100872, 0.17
100873, 0.09
100874, 0.31
100875, 0.16
100876, 0.63
100877, 0.22
100878, 0.29
100879, 0.19
100880, 0.12
100881, 0.90
100882, 0.24
100883, 0.48
100884, 0.22
100885, 0.23
100886, 0.22
100887, 0.25
100888, 0.85
100889, 0.09
100890, 0.57
100891, 0.32
100892, 0.32
100893, 0.26
100894, 0.23
100895, 0.38
100896, 0.31
100897, 0.14
100898, 0.07
100899, 0.47
100900, 0.03
100901, 0.25
100902, 0.42
100903, 0.44
100904, 0.04
100905, 0.54
100906, 0.30
100907, 0.12
100908, 0.17
100909, 0.57
100910, 0.14
100911, 0.24
100912, 0.26
100913, 0.29
100914, 0.97
100915, 0.26
100916, 0.01
100917, 0.16
100918, 0.78
100919, 0.03
100920, 0.30
100921, 0.09
100922, 0.70
100923, 0.02
100924, 0.73
100925, 0.28
100926, 0.26
100927, 0.09
100928, 0.80
100929, 0.86
100930, 0.73
100931, 0.65
100932, 0.18
100933, 0.14
100934, 0.37
100935, 0.38
100936, 0.02
100937, 0.25
100938, 0.34
100939, 0.44
100940, 0.15
100941, 0.08
100942, 0.49
100943, 0.03
100944, 0.87
100945, 0.07
100946, 0.21
100947, 0.21
100948, 0.01
100949, 0.13
100950, 0.32
100951, 0.24
100952, 0.29
100953, 0.39
100954, 0.83
100955, 0.18
100956, 0.58
100957, 0.49
100958, 0.70
100959, 0.28
100960, 0.54
100961, 0.02
100962, 0.06
100963, 0.32
100964, 0.32
100965, 0.12
100966, 0.22
100967, 0.09
100968, 0.33
100969, 0.66
100970, 0.05
100971, 0.02
100972, 0.17
100973, 0.17
100974, 0.29
100975, 0.31
100976, 0.56
100977, 0.38
100978, 0.74
100979, 0.23
100980, 0.51
100981, 0.22
100982, 0.12
100983, 0.21
100984, 0.02
100985, 0.60
100986, 0.52
100987, 0.25
100988, 0.37
100989, 0.04
100990, 0.06
100991, 0.09
100992, 0.78
100993, 0.65
100994, 0.47
100995, 0.11
100996, 0.45
100997, 0.33
100998, 0.53
100999, 0.77
101000, 0.59
101001, 0.16
101002, 0.59
101003, 0.47
101004, 0.55
101005, 0.10
101006, 0.07
101007, 0.11
101008, 0.55
101009, 0.35
101010, 0.84
101011, 0.07
101012, 0.35
101013, 0.63
101014, 0.49
101015, 0.33
101016, 0.62
101017, 0.74
101018, 0.79
101019, 0.38
101020, 0.76
101021, 0.02
101022, 0.04
101023, 0.02
101024, 0.40
101025, 0.04
101026, 0.60
101027, 0.13
101028, 0.20
101029, 0.24
101030, 0.22
101031, 0.27
101032, 0.06
101033, 0.38
101034, 0.37
101035, 0.26
101036, 0.01
101037, 0.08
101038, 0.37
101039, 0.12
101040, 0.20
101041, 0.49
101042, 0.26
101043, 0.15
101044, 0.30
101045, 0.87
101046, 0.39
101047, 0.09
101048, 0.33
101049, 0.17
101050, 0.73
101051, 0.47
101052, 0.58
101053, 0.02
101054, 0.43
101055, 0.05
101056, 0.15
101057, 0.56
101058, 0.92
101059, 0.09
101060, 0.48
101061, 0.53
101062, 0.36
101063, 0.89
101064, 0.17
101065, 0.42
101066, 0.84
101067, 0.23
101068, 0.88
101069, 0.22
101070, 0.34
101071, 0.53
101072, 0.59
101073, 0.32
101074, 0.03
101075, 0.47
101076, 0.30
101077, 0.19
101078, 0.96
101079, 0.26
101080, 0.28
101081, 0.70
101082, 0.03
101083, 0.37
101084, 0.31
101085, 0.45
101086, 0.27
101087, 0.11
101088, 0.26
101089, 0.41
101090, 0.12
101091, 0.25
101092, 0.19
101093, 0.16
101094, 0.48
101095, 0.26
101096, 0.44
101097, 0.55
101098, 0.05
101099, 0.35
101100, 0.57
101101, 0.17
101102, 0.06
101103, 0.44
101104, 0.16
101105, 0.20
101106, 0.04
101107, 0.84
101108, 0.50
101109, 0.72
101110, 0.42
101111, 0.15
101112, 0.47
101113, 0.09
101114, 0.56
101115, 0.10
101116, 0.36
101117, 0.23
101118, 0.15
101119, 0.02
101120, 0.32
101121, 0.16
101122, 0.06
101123, 0.22
101124, 0.07
101125, 0.54
101126, 0.31
101127, 0.99
101128, 0.56
101129, 0.03
101130, 0.14
101131, 0.08
101132, 0.45
101133, 0.41
101134, 0.21
101135, 0.36
101136, 0.50
101137, 0.14
101138, 0.63
101139, 0.22
101140, 0.28
101141, 0.17
101142, 0.92
101143, 0.41
101144, 0.30
101145, 0.38
101146, 0.55
101147, 0.49
101148, 0.11
101149, 0.40
101150, 0.91
101151, 0.52
101152, 0.11
101153, 0.45
101154, 0.10
101155, 0.32
101156, 0.36
101157, 0.05
101158, 0.84
101159, 0.46
101160, 0.01
101161, 0.45
101162, 0.77
101163, 0.40
101164, 0.27
101165, 0.11
101166, 0.12
101167, 0.40
101168, 0.96
101169, 0.46
101170, 0.04
101171, 0.07
101172, 0.38
101173, 0.31
101174, 0.78
101175, 0.09
101176, 0.29
101177, 0.06
101178, 0.02
101179, 0.19
101180, 0.10
101181, 0.15
101182, 0.34
101183, 0.20
101184, 0.25
101185, 0.81
101186, 0.20
101187, 0.10
101188, 0.05
101189, 0.42
101190, 0.66
101191, 0.32
101192, 0.14
101193, 0.33
101194, 0.56
101195, 0.17
101196, 0.19
101197, 0.26
101198, 0.08
101199, 0.46
101200, 0.34
101201, 0.05
101202, 0.66
101203, 0.54
101204, 0.09
101205, 0.36
101206, 0.38
101207, 0.17
101208, 0.13
101209, 0.37
101210, 0.34
101211, 0.27
101212, 0.38
101213, 0.94
101214, 0.99
101215, 0.20
101216, 0.36
101217, 0.43
101218, 0.10
101219, 0.85
101220, 0.69
101221, 0.16
101222, 0.25
101223, 0.28
101224, 0.07
101225, 0.10
101226, 0.23
101227, 0.60
101228, 0.61
101229, 0.56
101230, 0.06
101231, 0.49
101232, 0.40
101233, 0.07
101234, 0.12
101235, 0.15
101236, 0.73
101237, 0.13
101238, 0.12
101239, 0.49
101240, 0.44
101241, 0.89
101242, 0.23
101243, 0.10
101244, 0.29
101245, 0.55
101246, 0.46
101247, 0.14
101248, 0.60
101249, 0.20
101250, 0.60
101251, 0.11
101252, 0.34
101253, 0.07
101254, 0.32
101255, 0.21
101256, 0.24
101257, 0.62
101258, 0.62
101259, 0.06
101260, 0.27
101261, 0.59
101262, 0.50
101263, 0.54
101264, 0.22
101265, 0.39
101266, 0.87
101267, 0.31
101268, 0.30
101269, 0.12
101270, 0.10
101271, 0.53
101272, 0.12
101273, 0.01
101274, 0.24
101275, 0.19
101276, 0.83
101277, 0.22
101278, 0.84
101279, 0.26
101280, 0.37
101281, 0.86
101282, 0.46
101283, 0.29
101284, 0.22
101285, 0.38
101286, 0.16
101287, 0.22
101288, 0.01
101289, 0.33
101290, 0.06
101291, 0.10
101292, 0.75
101293, 0.36
101294, 0.29
101295, 0.27
101296, 0.06
101297, 0.04
101298, 0.54
101299, 0.08
101300, 0.21
101301, 0.60
101302, 0.19
101303, 0.21
101304, 0.12
101305, 0.83
101306, 0.35
101307, 0.28
101308, 0.08
101309, 0.28
101310, 0.15
101311, 0.44
101312, 0.46
101313, 0.30
101314, 0.36
101315, 0.02
101316, 0.38
101317, 0.34
101318, 0.18
101319, 0.09
101320, 0.36
101321, 0.83
101322, 0.23
101323, 0.30
101324, 0.32
101325, 0.30
101326, 0.04
101327, 0.33
101328, 0.28
101329, 0.08
101330, 0.05
101331, 0.86
101332, 0.33
101333, 0.79
101334, 0.19
101335, 0.50
101336, 0.40
101337, 0.35
101338, 0.17
101339, 0.72
101340, 0.33
101341, 0.07
101342, 0.44
101343, 0.15
101344, 0.05
101345, 0.72
101346, 0.26
101347, 0.06
101348, 0.81
101349, 0.20
101350, 0.19
101351, 0.13
101352, 0.24
101353, 0.11
101354, 0.44
101355, 0.15
101356, 0.25
101357, 0.45
101358, 0.51
101359, 0.27
101360, 0.11
101361, 0.31
101362, 0.31
101363, 0.18
101364, 0.41
101365, 0.09
101366, 0.64
101367, 0.01
101368, 0.23
101369, 0.06
101370, 0.48
101371, 0.18
101372, 0.34
101373, 0.29
101374, 0.47
101375, 0.25
101376, 0.14
101377, 0.32
101378, 0.80
101379, 0.27
101380, 0.20
101381, 0.17
101382, 0.44
101383, 0.77
101384, 0.54
101385, 0.40
101386, 0.92
101387, 0.14
101388, 0.10
101389, 0.31
101390, 0.18
101391, 0.01
101392, 0.21
101393, 0.93
101394, 0.29
101395, 0.26
101396, 0.28
101397, 0.04
101398, 0.34
101399, 0.21
101400, 0.24
101401, 0.54
101402, 0.12
101403, 0.45
101404, 0.01
101405, 0.30
101406, 0.05
101407, 0.08
101408, 0.56
101409, 0.06
101410, 0.20
101411, 0.39
101412, 0.16
101413, 0.35
101414, 0.55
101415, 0.16
101416, 0.03
101417, 0.07
101418, 0.59
101419, 0.65
101420, 0.12
101421, 0.09
101422, 0.54
101423, 0.61
101424, 0.16
101425, 0.18
101426, 0.19
101427, 0.14
101428, 0.27
101429, 0.39
101430, 0.93
101431, 0.25
101432, 0.05
101433, 0.29
101434, 0.12
101435, 0.09
101436, 0.29
101437, 0.29
101438, 0.32
101439, 0.31
101440, 0.52
101441, 0.04
101442, 0.74
101443, 0.49
101444, 0.33
101445, 0.36
101446, 0.40
101447, 0.22
101448, 0.47
101449, 0.68
101450, 0.50
101451, 0.03
101452, 0.31
101453, 0.08
101454, 0.10
101455, 0.31
101456, 0.55
101457, 0.55
101458, 0.96
101459, 0.22
101460, 0.10
101461, 0.57
101462, 0.43
101463, 0.17
101464, 0.91
101465, 0.49
101466, 0.30
101467, 0.41
101468, 0.25
101469, 0.55
101470, 0.67
101471, 0.16
101472, 0.25
101473, 0.29
101474, 0.32
101475, 0.10
101476, 0.23
101477, 0.20
101478, 0.69
101479, 0.56
101480, 0.19
101481, 0.38
101482, 0.53
101483, 0.26
101484, 0.71
101485, 0.00
101486, 0.16
101487, 0.31
101488, 0.12
101489, 0.24
101490, 0.53
101491, 0.11
101492, 0.28
101493, 0.59
101494, 0.19
101495, 0.06
101496, 0.73
101497, 0.20
101498, 0.90
101499, 0.26
101500, 0.33
101501, 0.30
101502, 0.86
101503, 0.14
101504, 0.10
101505, 0.04
101506, 0.15
101507, 0.32
101508, 0.15
101509, 0.43
101510, 0.25
101511, 0.36
101512, 0.20
101513, 0.42
101514, 0.12
101515, 0.25
101516, 0.19
101517, 0.18
101518, 0.75
101519, 0.37
101520, 0.53
101521, 0.26
101522, 0.12
101523, 0.11
101524, 0.58
101525, 0.06
101526, 0.27
101527, 0.26
101528, 0.48
101529, 0.76
101530, 0.52
101531, 0.07
101532, 0.11
101533, 0.58
101534, 0.22
101535, 0.28
101536, 0.18
101537, 0.63
101538, 0.30
101539, 0.26
101540, 0.38
101541, 0.03
101542, 0.20
101543, 0.08
101544, 0.70
101545, 0.26
101546, 0.15
101547, 0.23
101548, 0.11
101549, 0.16
101550, 0.69
101551, 0.27
101552, 0.63
101553, 0.22
101554, 0.09
101555, 0.01
101556, 0.69
101557, 0.75
101558, 0.41
101559, 0.35
101560, 0.27
101561, 0.43
101562, 0.08
101563, 0.97
101564, 0.54
101565, 0.13
101566, 0.08
101567, 0.21
101568, 0.71
101569, 0.13
101570, 0.45
101571, 0.27
101572, 0.95
101573, 0.30
101574, 0.97
101575, 0.18
101576, 0.28
101577, 0.21
101578, 0.25
101579, 0.48
101580, 0.17
101581, 0.13
101582, 0.07
101583, 0.24
101584, 0.16
101585, 0.20
101586, 0.10
101587, 0.09
101588, 0.17
101589, 0.58
101590, 0.18
101591, 0.20
101592, 0.12
101593, 0.11
101594, 0.26
101595, 0.66
101596, 0.05
101597, 0.60
101598, 0.72
101599, 0.65
101600, 0.07
101601, 0.14
101602, 0.98
101603, 0.63
101604, 0.53
101605, 0.08
101606, 0.91
101607, 0.34
101608, 0.22
101609, 0.11
101610, 0.48
101611, 0.18
101612, 0.07
101613, 0.27
101614, 0.53
101615, 0.52
101616, 0.11
101617, 0.75
101618, 0.28
101619, 0.91
101620, 0.20
101621, 0.05
101622, 0.17
101623, 0.38
101624, 0.23
101625, 0.12
101626, 0.80
101627, 0.26
101628, 0.88
101629, 0.24
101630, 0.67
101631, 0.47
101632, 0.04
101633, 0.44
101634, 0.49
101635, 0.17
101636, 0.13
101637, 0.26
101638, 0.14
101639, 0.26
101640, 0.14
101641, 0.01
101642, 0.82
101643, 0.26
101644, 0.39
101645, 0.20
101646, 0.36
101647, 0.34
101648, 0.06
101649, 0.22
101650, 0.32
101651, 0.25
101652, 0.62
101653, 0.11
101654, 0.16
101655, 0.16
101656, 0.27
101657, 0.31
101658, 0.26
101659, 0.86
101660, 0.26
101661, 0.00
101662, 0.17
101663, 0.26
101664, 0.11
101665, 0.60
101666, 0.06
101667, 0.19
101668, 0.15
101669, 0.14
101670, 0.38
101671, 0.25
101672, 0.47
101673, 0.12
101674, 0.36
101675, 0.14
101676, 0.48
101677, 0.58
101678, 0.56
101679, 0.85
101680, 0.05
101681, 0.69
101682, 0.23
101683, 0.08
101684, 0.73
101685, 0.33
101686, 0.37
101687, 0.19
101688, 0.73
101689, 0.37
101690, 0.28
101691, 0.32
101692, 0.21
101693, 0.06
101694, 0.52
101695, 0.31
101696, 0.21
101697, 0.15
101698, 0.37
101699, 0.37
101700, 0.15
101701, 0.67
101702, 0.21
101703, 0.28
101704, 0.27
101705, 0.36
101706, 0.60
101707, 0.50
101708, 0.12
101709, 0.08
101710, 0.60
101711, 0.07
101712, 0.14
101713, 0.19
101714, 0.09
101715, 0.46
101716, 0.55
101717, 0.83
101718, 0.12
101719, 0.13
101720, 0.10
101721, 0.18
101722, 0.35
101723, 0.69
101724, 0.18
101725, 0.25
101726, 0.25
101727, 0.05
101728, 0.03
101729, 0.09
101730, 0.02
101731, 0.11
101732, 0.30
101733, 0.21
101734, 0.08
101735, 0.59
101736, 0.30
101737, 0.57
101738, 0.59
101739, 0.35
101740, 0.36
101741, 0.34
101742, 0.23
101743, 0.45
101744, 0.20
101745, 0.13
101746, 0.43
101747, 0.61
101748, 0.34
101749, 0.16
101750, 0.42
101751, 0.53
101752, 0.39
101753, 0.63
101754, 0.16
101755, 0.40
101756, 0.28
101757, 0.08
101758, 0.05
101759, 0.33
101760, 0.11
101761, 0.35
101762, 0.28
101763, 0.06
101764, 0.60
101765, 0.18
101766, 0.02
101767, 0.08
101768, 0.29
101769, 0.25
101770, 0.13
101771, 0.18
101772, 0.08
101773, 0.16
101774, 0.89
101775, 0.34
101776, 0.21
101777, 0.31
101778, 0.43
101779, 0.51
101780, 0.52
101781, 0.82
101782, 0.92
101783, 0.19
101784, 0.36
101785, 0.04
101786, 0.24
101787, 0.73
101788, 0.16
101789, 0.11
101790, 0.32
101791, 0.92
101792, 0.04
101793, 0.62
101794, 0.30
101795, 0.00
101796, 0.89
101797, 0.64
101798, 0.72
101799, 0.11
101800, 0.36
101801, 0.43
101802, 0.46
101803, 0.19
101804, 0.07
101805, 0.24
101806, 0.17
101807, 0.46
101808, 0.82
101809, 0.37
101810, 0.30
101811, 0.20
101812, 0.12
101813, 0.23
101814, 0.34
101815, 0.60
101816, 0.12
101817, 0.44
101818, 0.31
101819, 0.35
101820, 0.23
101821, 0.27
101822, 0.34
101823, 0.64
101824, 0.41
101825, 0.54
101826, 0.19
101827, 0.05
101828, 0.43
101829, 0.10
101830, 0.04
101831, 0.42
101832, 0.62
101833, 0.60
101834, 0.45
101835, 0.21
101836, 0.26
101837, 0.02
101838, 0.06
101839, 0.33
101840, 0.41
101841, 0.40
101842, 0.09
101843, 0.81
101844, 0.55
101845, 0.65
101846, 0.39
101847, 0.06
101848, 0.08
101849, 0.21
101850, 0.61
101851, 0.10
101852, 0.68
101853, 0.10
101854, 0.57
101855, 0.22
101856, 0.06
101857, 0.28
101858, 0.05
101859, 0.58
101860, 0.33
101861, 0.13
101862, 0.16
101863, 0.51
101864, 0.03
101865, 0.33
101866, 0.22
101867, 0.14
101868, 0.65
101869, 0.76
101870, 0.30
101871, 0.49
101872, 0.16
101873, 0.35
101874, 0.05
101875, 0.10
101876, 0.39
101877, 0.33
101878, 0.63
101879, 0.49
101880, 0.52
101881, 0.87
101882, 0.31
101883, 0.11
101884, 0.34
101885, 0.60
101886, 0.88
101887, 0.62
101888, 0.06
101889, 0.75
101890, 0.55
101891, 0.22
101892, 0.40
101893, 0.15
101894, 0.77
101895, 0.21
101896, 0.08
101897, 0.10
101898, 0.11
101899, 0.27
101900, 0.59
101901, 0.11
101902, 0.84
101903, 0.56
101904, 0.48
101905, 0.07
101906, 0.80
101907, 0.05
101908, 0.50
101909, 0.84
101910, 0.70
101911, 0.15
101912, 0.63
101913, 0.60
101914, 0.07
101915, 0.23
101916, 0.02
101917, 0.58
101918, 0.15
101919, 0.29
101920, 0.27
101921, 0.13
101922, 0.26
101923, 0.08
101924, 0.71
101925, 0.59
101926, 0.11
101927, 0.22
101928, 0.45
101929, 0.11
101930, 0.52
101931, 0.83
101932, 0.64
101933, 0.29
101934, 0.23
101935, 0.32
101936, 0.62
101937, 0.15
101938, 0.39
101939, 0.87
101940, 0.88
101941, 0.28
101942, 0.19
101943, 0.52
101944, 0.33
101945, 0.18
101946, 0.75
101947, 0.17
101948, 0.09
101949, 0.09
101950, 0.37
101951, 0.33
101952, 0.76
101953, 0.77
101954, 0.24
101955, 0.02
101956, 0.06
101957, 0.17
101958, 0.30
101959, 0.09
101960, 0.27
101961, 0.62
101962, 0.55
101963, 0.25
101964, 0.33
101965, 0.33
101966, 0.74
101967, 0.13
101968, 0.56
101969, 0.08
101970, 0.07
101971, 0.04
101972, 0.06
101973, 0.22
101974, 0.17
101975, 0.25
101976, 0.35
101977, 0.34
101978, 0.07
101979, 0.25
101980, 0.23
101981, 0.02
101982, 0.15
101983, 0.35
101984, 0.29
101985, 0.40
101986, 0.31
101987, 0.18
101988, 0.09
101989, 0.40
101990, 0.31
101991, 0.27
101992, 0.11
101993, 0.71
101994, 0.14
101995, 0.05
101996, 0.36
101997, 0.05
101998, 0.52
101999, 0.03
102000, 0.05
102001, 0.43
102002, 0.56
102003, 0.48
102004, 0.45
102005, 0.60
102006, 0.76
102007, 0.17
102008, 0.17
102009, 0.02
102010, 0.41
102011, 0.17
102012, 0.63
102013, 0.10
102014, 0.32
102015, 0.72
102016, 0.01
102017, 0.20
102018, 0.11
102019, 0.31
102020, 0.12
102021, 0.47
102022, 0.21
102023, 0.40
102024, 0.64
102025, 0.44
102026, 0.87
102027, 0.33
102028, 0.58
102029, 0.07
102030, 0.26
102031, 0.14
102032, 0.06
102033, 0.23
102034, 0.38
102035, 0.69
102036, 0.40
102037, 0.04
102038, 0.18
102039, 0.11
102040, 0.60
102041, 0.13
102042, 0.05
102043, 0.38
102044, 0.11
102045, 0.14
102046, 0.64
102047, 0.31
102048, 0.33
102049, 0.04
102050, 0.15
102051, 0.56
102052, 0.46
102053, 0.11
102054, 0.51
102055, 0.23
102056, 0.27
102057, 0.12
102058, 0.27
102059, 0.40
102060, 0.45
102061, 0.50
102062, 0.05
102063, 0.27
102064, 0.33
102065, 0.30
102066, 0.33
102067, 0.68
102068, 0.49
102069, 0.14
102070, 0.06
102071, 0.14
102072, 0.16
102073, 0.19
102074, 0.54
102075, 0.31
102076, 0.21
102077, 0.16
102078, 0.03
102079, 0.21
102080, 0.22
102081, 0.65
102082, 0.49
102083, 0.06
102084, 0.11
102085, 0.76
102086, 0.15
102087, 0.24
102088, 0.20
102089, 0.29
102090, 0.09
102091, 0.33
102092, 0.34
102093, 0.12
102094, 0.33
102095, 0.46
102096, 0.41
102097, 0.25
102098, 0.12
102099, 0.36
102100, 0.25
102101, 0.07
102102, 0.40
102103, 0.22
102104, 0.40
102105, 0.21
102106, 0.82
102107, 0.42
102108, 0.13
102109, 0.29
102110, 0.43
102111, 0.20
102112, 0.17
102113, 0.11
102114, 0.19
102115, 0.54
102116, 0.44
102117, 0.95
102118, 0.09
102119, 0.13
102120, 0.08
102121, 0.40
102122, 0.35
102123, 0.15
102124, 0.23
102125, 0.47
102126, 0.18
102127, 0.20
102128, 0.08
102129, 0.23
102130, 0.91
102131, 0.46
102132, 0.20
102133, 0.47
102134, 0.26
102135, 0.57
102136, 0.56
102137, 0.30
102138, 0.29
102139, 0.70
102140, 0.26
102141, 0.12
102142, 0.68
102143, 0.05
102144, 0.21
102145, 0.10
102146, 0.18
102147, 0.49
102148, 0.65
102149, 0.31
102150, 0.14
102151, 0.09
102152, 0.80
102153, 0.20
102154, 0.21
102155, 0.04
102156, 0.18
102157, 0.03
102158, 0.51
102159, 0.08
102160, 0.54
102161, 0.44
102162, 0.04
102163, 0.26
102164, 0.21
102165, 0.63
102166, 0.11
102167, 0.30
102168, 0.14
102169, 0.10
102170, 0.56
102171, 0.44
102172, 0.41
102173, 0.16
102174, 0.35
102175, 0.18
102176, 0.01
102177, 0.76
102178, 0.09
102179, 0.08
102180, 0.12
102181, 0.02
102182, 0.16
102183, 0.54
102184, 0.16
102185, 0.31
102186, 0.82
102187, 0.12
102188, 0.73
102189, 0.42
102190, 0.80
102191, 0.13
102192, 0.77
102193, 0.83
102194, 0.49
102195, 0.88
102196, 0.24
102197, 0.37
102198, 0.35
102199, 0.07
102200, 0.35
102201, 0.28
102202, 0.33
102203, 0.05
102204, 0.80
102205, 0.06
102206, 0.19
102207, 0.21
102208, 0.62
102209, 0.12
102210, 0.20
102211, 0.47
102212, 0.06
102213, 0.40
102214, 0.49
102215, 0.25
102216, 0.69
102217, 0.28
102218, 0.03
102219, 0.27
102220, 0.35
102221, 0.58
102222, 0.31
102223, 0.63
102224, 0.06
102225, 0.14
102226, 0.66
102227, 0.06
102228, 0.50
102229, 0.09
102230, 0.37
102231, 0.18
102232, 0.22
102233, 0.79
102234, 0.38
102235, 0.30
102236, 0.15
102237, 0.03
102238, 0.08
102239, 0.14
102240, 0.57
102241, 0.75
102242, 0.70
102243, 0.21
102244, 0.31
102245, 0.10
102246, 0.36
102247, 0.03
102248, 0.24
102249, 0.05
102250, 0.37
102251, 0.25
102252, 0.20
102253, 0.04
102254, 0.09
102255, 0.31
102256, 0.47
102257, 0.17
102258, 0.04
102259, 0.10
102260, 0.15
102261, 0.73
102262, 0.12
102263, 0.11
102264, 0.03
102265, 0.32
102266, 0.04
102267, 0.13
102268, 0.08
102269, 0.17
102270, 0.41
102271, 0.11
102272, 0.07
102273, 0.09
102274, 0.32
102275, 0.29
102276, 0.47
102277, 0.12
102278, 0.02
102279, 0.05
102280, 0.43
102281, 0.12
102282, 0.27
102283, 0.40
102284, 0.09
102285, 0.13
102286, 0.23
102287, 0.98
102288, 0.07
102289, 0.21
102290, 0.19
102291, 0.30
102292, 0.43
102293, 0.15
102294, 0.41
102295, 0.00
102296, 0.21
102297, 0.05
102298, 0.03
102299, 0.12
102300, 0.21
102301, 0.55
102302, 0.74
102303, 0.41
102304, 0.03
102305, 0.24
102306, 0.31
102307, 0.31
102308, 0.10
102309, 0.27
102310, 0.14
102311, 0.35
102312, 0.26
102313, 0.25
102314, 0.94
102315, 0.25
102316, 0.15
102317, 0.03
102318, 0.03
102319, 0.32
102320, 0.04
102321, 0.25
102322, 0.79
102323, 0.42
102324, 0.23
102325, 0.00
102326, 0.38
102327, 0.76
102328, 0.16
102329, 0.38
102330, 0.33
102331, 0.24
102332, 0.27
102333, 0.15
102334, 0.15
102335, 0.06
102336, 0.37
102337, 0.03
102338, 0.55
102339, 0.05
102340, 0.61
102341, 0.14
102342, 0.26
102343, 0.25
102344, 0.61
102345, 0.70
102346, 0.43
